exp_id,page_id,fix_seq_id,row_idx,article_id,time,user,sentence_id,word,need_prediction,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration
1934,2863,7,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,14,5,0,1,0,,0,1,0,0,0,1,330
1934,2863,7,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,1,432
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,1,314
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,3,921
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,1,214
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,1,383
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,1,211
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,1,213
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,1,291
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,1,234
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,1,204
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,3,639
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,1,257
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,1,1387
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,2,517
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,1,316
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,1,202
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,0,5,0,1,0,,0,1,0,0,0,1,349
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,1,213
1934,2863,0,1,5,0,1,0,,0,0,0,0,0,1,291
1934,2863,0,1,5,0,1,0,,0,0,0,0,0,0,0
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,1,234
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,1,204
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,2,409
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,1,230
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,1,257
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,1,1387
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,1,306
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,2,527
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,1,202
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,0,1,5,0,1,0,,0,1,0,0,0,1,349
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,1,719
1934,2863,1,1,5,0,1,0,,0,0,0,0,0,2,501
1934,2863,1,1,5,0,1,0,,0,0,0,0,0,0,0
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,2,671
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,1,244
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,2,848
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,1,255
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,2,1154
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,1,208
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,1,292
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,2,512
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,2,564
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,1,323
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,1,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,1,719
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,1,265
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,1,236
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,3,915
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,2,848
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,1,255
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,2,1154
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,1,208
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,1,292
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,1,257
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,2,617
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,2,525
1934,2863,1,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,1,719
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,1,265
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,1,236
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,2,671
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,1,244
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,2,848
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,2,613
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,1,796
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,1,208
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,1,292
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,2,512
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,2,564
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,1,323
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,1,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,2,509
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,1,511
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,1,604
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,2,911
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,3,1010
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,2,772
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,1,355
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,1,222
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,1,1058
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,1,376
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,3,1145
1934,2863,2,2,5,0,1,0,,0,1,0,0,0,2,680
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,2,509
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,1,511
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,1,604
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,4,1640
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,1,281
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,1,202
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,1,570
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,1,355
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,1,222
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,2,1434
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,1,440
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,4,1385
1934,2863,2,3,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,2,509
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,1,511
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,2,1277
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,3,967
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,1,281
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,1,202
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,2,925
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,1,222
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,1,1058
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,1,376
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,1,440
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,1,496
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,3,889
1934,2863,2,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,1,622
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,2,742
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,1,640
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,2,900
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,2,489
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,1,224
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,2,695
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,1,324
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,2,788
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,4,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,1,622
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,1,232
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,2,1150
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,2,900
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,1,264
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,1,225
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,3,919
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,1,324
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,2,788
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,5,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,1,622
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,1,232
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,1,510
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,1,640
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,1,326
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,1,574
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,1,264
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,1,225
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,2,613
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,2,630
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,2,788
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,3,6,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,1,492
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,1,206
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,1,339
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,1,747
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,1,238
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,1,263
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,1,284
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,1,1047
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,3,755
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,2,554
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,8,5,0,1,0,,0,1,0,0,0,1,455
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,2,698
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,1,339
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,1,747
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,2,501
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,1,284
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,1,1047
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,3,755
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,2,554
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,9,5,0,1,0,,0,1,0,0,0,1,455
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,1,492
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,1,206
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,1,339
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,1,747
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,1,238
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,1,263
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,1,284
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,1,1047
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,3,755
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,2,554
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,4,10,5,0,1,0,,0,0,0,0,0,0,0
1934,2863,4,10,5,0,1,0,,0,0,0,0,0,1,455
1934,2863,4,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,4,1070
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,3,893
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,1,213
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,1,262
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,1,348
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,3,930
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,3,1312
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,1,257
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,2,974
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,2,422
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,3,650
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,10,5,0,1,0,,0,0,0,0,0,2,735
1934,2863,5,10,5,0,1,0,,0,0,0,0,0,0,0
1934,2863,5,10,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,1,209
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,2,487
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,3,1059
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,2,421
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,1,262
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,3,959
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,4,1631
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,3,1231
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,1,217
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,1,205
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,2,433
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,1,217
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,2,735
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,11,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,2,461
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,1,235
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,3,1059
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,2,421
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,1,262
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,1,348
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,3,930
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,4,1569
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,1,695
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,1,279
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,1,217
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,1,205
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,2,433
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,1,217
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,2,735
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,5,12,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,3,1251
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,1,243
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,2,693
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,1,275
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,1,226
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,1,269
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,2,794
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,3,1251
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,1,243
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,1,302
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,1,391
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,1,275
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,1,226
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,1,269
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,1,418
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,1,376
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,14,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,3,1251
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,1,243
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,2,693
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,1,275
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,1,226
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,1,269
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,2,794
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,6,15,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,1,432
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,1,314
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,1,314
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,1,286
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,2,535
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,2,594
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,0,0
1934,2863,7,13,5,0,1,0,,0,1,0,0,0,1,330
